nom_plante,type_plante,superficie_hectare,latitude,longitude,region,ph,azote_ppm,phosphore_ppm,potassium_ppm,humidite_percent,matiere_organique_percent,temperature_celsius,avg_temp,total_rain,avg_humidity,avg_radiation,year,yield_tons_per_hectare,quality
Pêche,Fruit,33.91,37.2744,9.8739,Bizerte,7.24,184.6,81.4,371.2,31.7,0.82,20.9,21.73,110.2,69.52,23.68,2024,13.769,high
Pêche,Fruit,9.41,37.2744,9.8739,Bizerte,5.38,32.2,55.7,304.3,31.0,6.12,23.2,21.73,110.2,69.52,23.68,2024,13.363,medium
Pêche,Fruit,29.53,37.2744,9.8739,Bizerte,6.04,230.8,58.6,172.0,30.9,1.49,27.8,21.73,110.2,69.52,23.68,2024,12.906,high
Pêche,Fruit,16.95,37.2744,9.8739,Bizerte,5.66,51.4,36.6,199.8,67.8,5.4,33.5,21.73,110.2,69.52,23.68,2024,11.792,medium
Pêche,Fruit,33.22,37.2744,9.8739,Bizerte,5.53,158.3,40.7,350.1,69.3,3.07,31.2,21.73,110.2,69.52,23.68,2024,12.894,high
Pêche,Fruit,3.72,37.2744,9.8739,Bizerte,5.89,110.8,51.0,352.6,18.4,0.91,22.1,21.73,110.2,69.52,23.68,2024,13.05,high
Pêche,Fruit,49.7,37.2744,9.8739,Bizerte,7.92,193.6,92.5,311.9,66.2,1.95,25.0,21.73,110.2,69.52,23.68,2024,12.896,high
Pêche,Fruit,33.74,37.2744,9.8739,Bizerte,4.62,221.8,72.8,109.8,11.5,2.45,37.5,21.73,110.2,69.52,23.68,2024,11.431,high
Pêche,Fruit,1.41,37.2744,9.8739,Bizerte,8.25,131.9,28.4,103.0,69.6,3.0,14.8,21.73,110.2,69.52,23.68,2024,11.191,medium
Pêche,Fruit,4.86,37.2744,9.8739,Bizerte,6.64,169.1,93.0,229.5,60.3,2.93,39.3,21.73,110.2,69.52,23.68,2024,14.295,high
Pêche,Fruit,27.72,37.2744,9.8739,Bizerte,5.27,115.5,38.2,83.1,45.1,7.95,26.8,21.73,110.2,69.52,23.68,2024,13.031,medium
Pêche,Fruit,2.22,37.2744,9.8739,Bizerte,8.01,104.8,58.9,243.4,51.1,5.66,33.7,21.73,110.2,69.52,23.68,2024,14.018,medium
Pêche,Fruit,40.95,37.2744,9.8739,Bizerte,6.45,44.0,30.6,252.5,15.3,3.68,19.9,21.73,110.2,69.52,23.68,2024,12.611,medium
Pêche,Fruit,43.2,37.2744,9.8739,Bizerte,6.13,159.3,28.5,263.4,50.4,1.03,34.7,21.73,110.2,69.52,23.68,2024,13.034,high
Pêche,Fruit,2.39,37.2744,9.8739,Bizerte,6.88,32.7,40.8,389.1,43.3,7.5,30.3,21.73,110.2,69.52,23.68,2024,13.765,high
Pêche,Fruit,48.42,37.2744,9.8739,Bizerte,6.72,58.0,65.3,333.6,55.2,2.35,17.7,21.73,110.2,69.52,23.68,2024,12.847,high
Pêche,Fruit,13.69,37.2744,9.8739,Bizerte,7.8,65.6,27.7,113.4,15.3,6.91,27.4,21.73,110.2,69.52,23.68,2024,11.63,medium
Pêche,Fruit,42.36,37.2744,9.8739,Bizerte,4.9,171.7,75.0,300.5,53.4,1.77,19.5,21.73,110.2,69.52,23.68,2024,12.649,high
Pêche,Fruit,28.76,37.2744,9.8739,Bizerte,4.59,219.1,43.9,165.3,30.8,3.62,21.3,21.73,110.2,69.52,23.68,2024,12.816,high
Pêche,Fruit,26.71,36.4561,10.7376,Nabeul,5.38,40.9,18.9,163.4,40.2,7.95,23.1,21.49,118.4,70.08,22.89,2022,11.959,medium
Pêche,Fruit,37.67,36.4561,10.7376,Nabeul,8.23,146.4,34.9,377.3,47.5,4.13,27.4,21.49,118.4,70.08,22.89,2022,13.21,high
Pêche,Fruit,26.56,36.4561,10.7376,Nabeul,7.23,219.2,43.7,397.5,50.8,3.68,30.3,21.49,118.4,70.08,22.89,2022,13.865,high
Pêche,Fruit,43.35,36.4561,10.7376,Nabeul,6.76,205.1,23.9,238.4,56.0,7.91,36.5,21.49,118.4,70.08,22.89,2022,14.162,high
Pêche,Fruit,29.06,36.4561,10.7376,Nabeul,5.18,73.6,19.9,350.2,16.5,1.54,17.4,21.49,118.4,70.08,22.89,2022,11.003,high
Pêche,Fruit,42.45,36.4561,10.7376,Nabeul,6.69,66.6,33.9,96.9,34.6,4.93,18.5,21.49,118.4,70.08,22.89,2022,12.721,medium
Pêche,Fruit,24.74,36.4561,10.7376,Nabeul,6.08,231.7,69.3,64.2,10.9,2.0,19.5,21.49,118.4,70.08,22.89,2022,11.796,high
Pêche,Fruit,25.04,36.4561,10.7376,Nabeul,6.01,102.5,10.8,384.3,18.3,2.66,13.9,21.49,118.4,70.08,22.89,2022,11.852,high
Pêche,Fruit,35.07,36.4561,10.7376,Nabeul,7.58,171.1,73.0,215.3,64.5,3.57,25.4,21.49,118.4,70.08,22.89,2022,12.13,medium
Pêche,Fruit,17.55,36.4561,10.7376,Nabeul,5.77,50.3,48.9,263.3,17.1,5.23,36.8,21.49,118.4,70.08,22.89,2022,13.059,high
Pêche,Fruit,40.11,36.4561,10.7376,Nabeul,7.27,53.2,46.7,285.9,44.5,5.14,27.0,21.49,118.4,70.08,22.89,2022,14.434,high
Pêche,Fruit,11.65,36.4561,10.7376,Nabeul,8.46,115.8,81.2,136.1,26.9,7.51,10.8,21.49,118.4,70.08,22.89,2022,11.114,medium
Pêche,Fruit,27.88,36.4561,10.7376,Nabeul,7.02,72.4,16.3,179.3,41.5,4.72,28.0,21.49,118.4,70.08,22.89,2022,13.586,medium
Pêche,Fruit,17.99,36.4561,10.7376,Nabeul,4.85,73.6,76.5,147.9,39.6,2.95,25.2,21.49,118.4,70.08,22.89,2022,13.18,medium
Pêche,Fruit,29.73,36.4561,10.7376,Nabeul,7.05,154.5,61.2,223.8,58.5,0.88,36.6,21.49,118.4,70.08,22.89,2022,12.554,high
Pêche,Fruit,4.98,36.4561,10.7376,Nabeul,7.22,168.2,24.7,230.1,26.6,4.7,32.1,21.49,118.4,70.08,22.89,2022,15.021,high
Pêche,Fruit,10.43,36.4561,10.7376,Nabeul,5.68,239.7,56.8,113.9,16.5,4.56,21.3,21.49,118.4,70.08,22.89,2022,12.995,high
Pêche,Fruit,11.26,36.4561,10.7376,Nabeul,6.89,61.2,64.2,383.2,68.7,7.16,34.2,21.49,118.4,70.08,22.89,2022,12.996,medium
Pêche,Fruit,12.03,36.4561,10.7376,Nabeul,6.98,217.1,30.9,217.9,48.8,3.84,23.6,21.49,118.4,70.08,22.89,2022,13.609,high
Pêche,Fruit,28.94,36.4561,10.7376,Nabeul,6.63,78.1,56.3,139.4,22.1,2.57,10.1,21.49,118.4,70.08,22.89,2022,13.177,high
Pêche,Fruit,40.33,36.4561,10.7376,Nabeul,4.66,39.5,89.7,94.3,10.1,1.84,34.7,21.5,169.4,67.36,22.72,2023,11.509,medium
Pêche,Fruit,35.43,36.4561,10.7376,Nabeul,6.53,229.0,15.1,334.6,20.2,3.44,15.8,21.5,169.4,67.36,22.72,2023,13.957,high
Pêche,Fruit,35.38,36.4561,10.7376,Nabeul,7.29,170.7,79.9,133.8,35.7,1.64,22.9,21.5,169.4,67.36,22.72,2023,14.428,high
Pêche,Fruit,45.41,36.4561,10.7376,Nabeul,5.74,175.7,43.1,380.6,30.6,5.02,32.5,21.5,169.4,67.36,22.72,2023,13.134,high
Pêche,Fruit,5.91,36.4561,10.7376,Nabeul,6.22,101.2,68.9,376.5,17.6,4.71,36.9,21.5,169.4,67.36,22.72,2023,14.972,high
Pêche,Fruit,38.83,36.4561,10.7376,Nabeul,8.1,143.2,12.2,87.0,45.2,1.43,14.5,21.5,169.4,67.36,22.72,2023,12.201,medium
Pêche,Fruit,26.5,36.4561,10.7376,Nabeul,4.92,73.6,85.0,302.4,58.4,7.92,35.9,21.5,169.4,67.36,22.72,2023,13.82,medium
Pêche,Fruit,43.21,36.4561,10.7376,Nabeul,7.05,103.8,79.4,82.5,56.8,0.74,24.9,21.5,169.4,67.36,22.72,2023,12.424,medium
Pêche,Fruit,15.82,36.4561,10.7376,Nabeul,5.14,226.9,84.9,376.9,62.5,6.02,15.5,21.5,169.4,67.36,22.72,2023,15.779,high
Pêche,Fruit,37.31,36.4561,10.7376,Nabeul,7.63,79.9,21.5,218.9,19.5,5.7,27.3,21.5,169.4,67.36,22.72,2023,12.53,medium
Pêche,Fruit,1.92,36.4561,10.7376,Nabeul,4.83,46.9,62.3,363.6,43.3,5.03,20.4,21.5,169.4,67.36,22.72,2023,14.124,medium
Pêche,Fruit,13.61,36.4561,10.7376,Nabeul,8.3,109.7,76.1,172.8,28.3,2.01,34.6,21.5,169.4,67.36,22.72,2023,12.142,medium
Pêche,Fruit,35.33,36.4561,10.7376,Nabeul,8.46,111.2,43.0,339.7,28.7,2.25,22.7,21.5,169.4,67.36,22.72,2023,12.595,medium
Pêche,Fruit,14.06,36.4561,10.7376,Nabeul,5.88,83.9,68.9,151.5,46.4,4.28,16.5,21.5,169.4,67.36,22.72,2023,15.022,high
Pêche,Fruit,39.14,36.4561,10.7376,Nabeul,5.16,165.4,98.4,76.0,39.4,6.0,11.4,21.5,169.4,67.36,22.72,2023,13.807,high
Pêche,Fruit,23.49,36.4561,10.7376,Nabeul,5.08,138.5,16.4,232.7,11.2,5.96,24.6,21.5,169.4,67.36,22.72,2023,12.247,medium
Pêche,Fruit,21.75,36.4561,10.7376,Nabeul,5.23,191.8,27.9,265.9,26.8,5.43,26.2,21.5,169.4,67.36,22.72,2023,13.192,high
Pêche,Fruit,28.73,36.4561,10.7376,Nabeul,7.79,190.5,58.7,357.0,59.7,4.49,12.1,21.5,169.4,67.36,22.72,2023,14.364,medium
Pêche,Fruit,21.0,36.4561,10.7376,Nabeul,7.09,171.9,70.6,287.7,16.6,1.94,28.9,21.5,169.4,67.36,22.72,2023,13.247,high
Pêche,Fruit,5.65,36.4561,10.7376,Nabeul,5.27,152.9,55.1,143.2,34.5,0.76,11.1,21.5,169.4,67.36,22.72,2023,13.736,medium
Pêche,Fruit,6.21,36.4561,10.7376,Nabeul,5.54,37.5,73.8,349.4,18.3,3.39,14.8,21.86,82.4,66.11,23.63,2024,12.349,high
Pêche,Fruit,19.2,36.4561,10.7376,Nabeul,7.21,246.7,49.1,364.3,22.3,1.38,31.1,21.86,82.4,66.11,23.63,2024,13.39,high
Pêche,Fruit,39.79,36.4561,10.7376,Nabeul,5.83,156.0,37.0,324.3,28.7,4.51,10.7,21.86,82.4,66.11,23.63,2024,12.771,high
Pêche,Fruit,3.13,36.4561,10.7376,Nabeul,5.36,87.7,61.9,241.9,26.4,5.71,36.7,21.86,82.4,66.11,23.63,2024,14.401,medium
Pêche,Fruit,17.32,36.4561,10.7376,Nabeul,6.85,34.3,29.0,71.6,44.1,5.34,14.8,21.86,82.4,66.11,23.63,2024,12.922,medium
Pêche,Fruit,37.37,36.4561,10.7376,Nabeul,5.28,150.6,80.5,340.4,50.0,2.75,34.7,21.86,82.4,66.11,23.63,2024,13.023,high
Pêche,Fruit,34.21,36.4561,10.7376,Nabeul,4.67,183.0,95.0,320.8,59.9,4.59,19.1,21.86,82.4,66.11,23.63,2024,13.571,high
Pêche,Fruit,16.2,36.4561,10.7376,Nabeul,8.29,110.8,13.6,368.0,19.6,5.73,36.2,21.86,82.4,66.11,23.63,2024,11.513,high
Pêche,Fruit,36.96,36.4561,10.7376,Nabeul,7.68,45.4,69.0,287.0,39.5,5.65,37.7,21.86,82.4,66.11,23.63,2024,13.458,high
Pêche,Fruit,45.97,36.4561,10.7376,Nabeul,6.61,88.0,98.7,69.3,31.5,2.73,21.6,21.86,82.4,66.11,23.63,2024,13.129,high
Pêche,Fruit,15.19,36.4561,10.7376,Nabeul,6.19,218.0,57.0,159.0,37.0,3.68,17.8,21.86,82.4,66.11,23.63,2024,13.549,high
Pêche,Fruit,20.22,36.4561,10.7376,Nabeul,7.0,115.0,74.1,395.4,32.6,3.97,14.9,21.86,82.4,66.11,23.63,2024,13.289,high
Pêche,Fruit,3.09,36.4561,10.7376,Nabeul,5.23,112.8,83.7,268.3,67.5,7.28,14.5,21.86,82.4,66.11,23.63,2024,13.108,medium
Pêche,Fruit,11.44,36.4561,10.7376,Nabeul,6.56,59.5,21.2,66.4,61.1,7.61,13.5,21.86,82.4,66.11,23.63,2024,11.17,medium
Pêche,Fruit,19.5,36.4561,10.7376,Nabeul,6.51,180.1,55.4,382.9,16.0,6.49,20.0,21.86,82.4,66.11,23.63,2024,14.207,high
Pêche,Fruit,27.3,36.4561,10.7376,Nabeul,7.36,200.7,77.6,162.3,55.4,6.38,26.0,21.86,82.4,66.11,23.63,2024,13.914,high
Pêche,Fruit,29.15,36.4561,10.7376,Nabeul,5.85,206.3,83.3,131.9,53.0,1.9,12.8,21.86,82.4,66.11,23.63,2024,12.726,high
Pêche,Fruit,12.88,36.4561,10.7376,Nabeul,7.94,215.6,88.8,319.1,60.6,1.82,19.1,21.86,82.4,66.11,23.63,2024,11.989,high
Pêche,Fruit,1.47,36.4561,10.7376,Nabeul,5.23,223.4,73.5,356.4,18.4,3.49,18.5,21.86,82.4,66.11,23.63,2024,12.391,medium
Pêche,Fruit,24.79,36.4561,10.7376,Nabeul,4.87,154.6,44.5,66.3,52.2,5.97,35.0,21.86,82.4,66.11,23.63,2024,11.087,high
Pêche,Fruit,47.73,35.6781,10.0964,Kairouan,4.51,186.4,60.8,378.1,45.7,7.95,35.6,24.42,128.7,49.79,23.02,2022,12.981,medium
Pêche,Fruit,46.63,35.6781,10.0964,Kairouan,7.69,203.0,29.0,317.7,44.9,1.32,25.1,24.42,128.7,49.79,23.02,2022,13.451,medium
Pêche,Fruit,9.66,35.6781,10.0964,Kairouan,4.62,190.2,95.2,224.8,30.3,5.35,37.5,24.42,128.7,49.79,23.02,2022,12.61,medium
Pêche,Fruit,34.03,35.6781,10.0964,Kairouan,6.49,148.9,95.0,194.4,44.0,7.14,19.6,24.42,128.7,49.79,23.02,2022,14.099,high
Pêche,Fruit,10.57,35.6781,10.0964,Kairouan,5.16,140.6,42.1,143.3,68.4,4.27,35.7,24.42,128.7,49.79,23.02,2022,11.582,medium
Pêche,Fruit,30.05,35.6781,10.0964,Kairouan,6.44,160.5,81.1,347.2,14.7,7.28,38.1,24.42,128.7,49.79,23.02,2022,14.28,high
Pêche,Fruit,15.54,35.6781,10.0964,Kairouan,6.69,209.8,83.3,80.4,46.4,4.12,38.4,24.42,128.7,49.79,23.02,2022,13.781,high
Pêche,Fruit,7.46,35.6781,10.0964,Kairouan,5.09,181.0,37.0,248.7,47.0,3.63,39.2,24.42,128.7,49.79,23.02,2022,12.245,medium
Pêche,Fruit,11.61,35.6781,10.0964,Kairouan,7.02,119.6,18.7,381.6,35.0,3.07,23.4,24.42,128.7,49.79,23.02,2022,12.69,high
Pêche,Fruit,18.64,35.6781,10.0964,Kairouan,6.18,167.3,66.6,50.0,65.3,6.67,38.9,24.42,128.7,49.79,23.02,2022,12.19,high
Pêche,Fruit,21.66,35.6781,10.0964,Kairouan,7.77,65.5,39.3,221.8,45.7,4.7,13.1,24.42,128.7,49.79,23.02,2022,13.703,high
Pêche,Fruit,22.53,35.6781,10.0964,Kairouan,4.95,74.1,32.7,220.9,53.9,3.96,13.8,24.42,128.7,49.79,23.02,2022,12.223,medium
Pêche,Fruit,29.8,35.6781,10.0964,Kairouan,5.17,136.2,72.4,129.9,14.6,4.72,11.6,24.42,128.7,49.79,23.02,2022,11.878,medium
Pêche,Fruit,43.74,35.6781,10.0964,Kairouan,6.45,234.3,52.4,398.8,19.4,5.82,29.6,24.42,128.7,49.79,23.02,2022,13.827,high
Pêche,Fruit,30.26,35.6781,10.0964,Kairouan,5.03,235.3,48.4,368.5,27.7,1.45,18.9,24.42,128.7,49.79,23.02,2022,12.213,high
Pêche,Fruit,3.21,35.6781,10.0964,Kairouan,8.16,83.7,72.4,307.5,26.4,0.7,21.0,24.42,128.7,49.79,23.02,2022,12.284,high
Pêche,Fruit,8.08,35.6781,10.0964,Kairouan,5.46,46.3,82.2,245.7,50.9,6.35,22.3,24.42,128.7,49.79,23.02,2022,12.968,high
Pêche,Fruit,25.11,35.6781,10.0964,Kairouan,7.81,126.3,29.5,109.9,54.6,4.81,22.1,24.42,128.7,49.79,23.02,2022,11.154,medium
Pêche,Fruit,15.01,35.6781,10.0964,Kairouan,6.01,94.3,45.0,225.2,20.4,3.45,21.6,24.42,128.7,49.79,23.02,2022,11.967,high
Pêche,Fruit,17.74,35.6781,10.0964,Kairouan,7.86,231.1,46.1,338.2,25.0,1.55,19.5,24.42,128.7,49.79,23.02,2022,11.347,medium
Pêche,Fruit,7.56,35.6781,10.0964,Kairouan,6.14,186.2,32.1,56.5,39.4,3.86,11.8,24.44,164.7,49.19,22.82,2023,12.325,medium
Pêche,Fruit,1.83,35.6781,10.0964,Kairouan,8.01,68.1,11.8,206.6,69.2,5.25,20.6,24.44,164.7,49.19,22.82,2023,10.506,medium
Pêche,Fruit,13.73,35.6781,10.0964,Kairouan,7.09,158.3,33.9,74.1,55.3,4.89,35.3,24.44,164.7,49.19,22.82,2023,12.445,high
Pêche,Fruit,43.94,35.6781,10.0964,Kairouan,5.67,174.4,84.3,162.3,57.9,5.58,20.5,24.44,164.7,49.19,22.82,2023,15.188,high
Pêche,Fruit,18.96,35.6781,10.0964,Kairouan,6.48,129.6,86.3,153.1,12.2,7.1,34.8,24.44,164.7,49.19,22.82,2023,13.929,medium
Pêche,Fruit,24.87,35.6781,10.0964,Kairouan,4.82,123.2,17.7,259.3,11.6,5.22,30.2,24.44,164.7,49.19,22.82,2023,11.808,medium
Pêche,Fruit,39.44,35.6781,10.0964,Kairouan,7.07,30.3,74.0,299.4,36.7,3.08,35.3,24.44,164.7,49.19,22.82,2023,13.449,high
Pêche,Fruit,43.46,35.6781,10.0964,Kairouan,8.13,49.2,47.0,212.9,36.5,5.19,15.1,24.44,164.7,49.19,22.82,2023,13.576,medium
Pêche,Fruit,35.45,35.6781,10.0964,Kairouan,4.51,168.6,47.1,226.8,54.6,2.2,16.1,24.44,164.7,49.19,22.82,2023,11.405,medium
Pêche,Fruit,44.57,35.6781,10.0964,Kairouan,6.44,131.1,72.2,50.9,45.2,5.04,32.4,24.44,164.7,49.19,22.82,2023,12.692,medium
Pêche,Fruit,6.78,35.6781,10.0964,Kairouan,4.91,104.1,16.2,331.0,58.4,3.63,17.8,24.44,164.7,49.19,22.82,2023,12.423,medium
Pêche,Fruit,16.37,35.6781,10.0964,Kairouan,5.53,79.5,11.9,252.0,19.0,0.59,13.1,24.44,164.7,49.19,22.82,2023,10.56,high
Pêche,Fruit,43.12,35.6781,10.0964,Kairouan,8.05,93.5,39.8,126.3,25.2,1.06,18.8,24.44,164.7,49.19,22.82,2023,11.688,medium
Pêche,Fruit,16.52,35.6781,10.0964,Kairouan,4.92,130.2,30.6,302.4,68.2,6.62,11.1,24.44,164.7,49.19,22.82,2023,12.283,medium
Pêche,Fruit,29.02,35.6781,10.0964,Kairouan,5.72,118.1,46.4,320.0,18.5,1.68,28.8,24.44,164.7,49.19,22.82,2023,12.651,high
Pêche,Fruit,45.32,35.6781,10.0964,Kairouan,5.82,110.7,47.8,162.9,43.4,3.41,17.8,24.44,164.7,49.19,22.82,2023,14.193,medium
Pêche,Fruit,46.2,35.6781,10.0964,Kairouan,5.89,125.7,31.2,313.3,54.2,0.67,11.8,24.44,164.7,49.19,22.82,2023,12.482,high
Pêche,Fruit,30.04,35.6781,10.0964,Kairouan,6.47,208.7,22.5,278.8,38.6,6.07,10.9,24.44,164.7,49.19,22.82,2023,15.487,high
Pêche,Fruit,4.67,35.6781,10.0964,Kairouan,7.21,223.6,89.9,192.9,18.2,5.23,36.2,24.44,164.7,49.19,22.82,2023,13.052,high
Pêche,Fruit,43.36,35.6781,10.0964,Kairouan,4.61,179.5,71.4,260.2,61.6,1.11,13.2,24.44,164.7,49.19,22.82,2023,11.121,medium
Pêche,Fruit,31.13,35.6781,10.0964,Kairouan,7.45,226.8,72.1,327.2,26.9,2.67,35.9,24.84,61.4,48.4,23.72,2024,12.703,medium
Pêche,Fruit,11.89,35.6781,10.0964,Kairouan,7.24,78.1,68.9,64.8,28.2,5.55,14.5,24.84,61.4,48.4,23.72,2024,12.183,high
Pêche,Fruit,24.36,35.6781,10.0964,Kairouan,6.5,76.4,40.7,251.0,19.3,4.11,22.3,24.84,61.4,48.4,23.72,2024,13.151,high
Pêche,Fruit,39.71,35.6781,10.0964,Kairouan,7.12,55.7,36.7,159.8,45.7,4.85,37.7,24.84,61.4,48.4,23.72,2024,11.734,high
Pêche,Fruit,23.37,35.6781,10.0964,Kairouan,5.36,155.8,72.1,185.3,60.9,7.7,27.1,24.84,61.4,48.4,23.72,2024,12.102,high
Pêche,Fruit,9.99,35.6781,10.0964,Kairouan,8.06,107.3,67.0,272.0,21.1,2.64,37.5,24.84,61.4,48.4,23.72,2024,11.562,medium
Pêche,Fruit,20.03,35.6781,10.0964,Kairouan,4.87,226.8,19.0,265.8,30.4,6.53,27.7,24.84,61.4,48.4,23.72,2024,12.253,medium
Pêche,Fruit,17.39,35.6781,10.0964,Kairouan,7.26,192.7,12.9,57.5,12.2,7.94,39.4,24.84,61.4,48.4,23.72,2024,10.423,medium
Pêche,Fruit,37.19,35.6781,10.0964,Kairouan,5.82,111.4,77.3,353.2,54.8,5.35,33.0,24.84,61.4,48.4,23.72,2024,11.676,high
Pêche,Fruit,42.83,35.6781,10.0964,Kairouan,5.63,179.5,96.3,253.4,64.8,0.61,33.8,24.84,61.4,48.4,23.72,2024,11.928,high
Pêche,Fruit,38.72,35.6781,10.0964,Kairouan,6.86,82.9,29.4,244.5,64.4,1.04,28.1,24.84,61.4,48.4,23.72,2024,10.118,medium
Pêche,Fruit,47.69,35.6781,10.0964,Kairouan,5.29,73.7,21.8,263.8,51.3,5.77,26.0,24.84,61.4,48.4,23.72,2024,12.333,medium
Pêche,Fruit,34.31,35.6781,10.0964,Kairouan,7.55,104.8,19.6,288.9,18.2,2.7,25.0,24.84,61.4,48.4,23.72,2024,11.082,medium
Pêche,Fruit,22.2,35.6781,10.0964,Kairouan,7.19,98.2,71.9,203.2,61.4,3.44,24.0,24.84,61.4,48.4,23.72,2024,11.799,medium
Pêche,Fruit,10.14,35.6781,10.0964,Kairouan,7.32,227.0,54.4,88.1,32.1,4.63,22.5,24.84,61.4,48.4,23.72,2024,12.585,high
Pêche,Fruit,35.65,35.6781,10.0964,Kairouan,8.47,232.2,71.5,344.5,25.3,5.17,11.8,24.84,61.4,48.4,23.72,2024,13.428,medium
Pêche,Fruit,36.31,35.6781,10.0964,Kairouan,8.28,77.5,81.4,144.4,62.6,1.24,15.3,24.84,61.4,48.4,23.72,2024,10.001,medium
Pêche,Fruit,2.98,35.6781,10.0964,Kairouan,6.72,213.7,34.2,344.4,58.5,4.84,29.4,24.84,61.4,48.4,23.72,2024,12.028,medium
Pêche,Fruit,3.93,35.6781,10.0964,Kairouan,5.1,115.7,41.9,305.1,45.9,7.35,14.4,24.84,61.4,48.4,23.72,2024,12.659,high
Pêche,Fruit,8.36,35.6781,10.0964,Kairouan,6.45,109.7,43.7,200.9,11.0,1.13,25.2,24.84,61.4,48.4,23.72,2024,10.77,high
Pêche,Fruit,40.22,33.8833,10.0833,Gabès,4.89,81.7,42.1,62.4,18.5,2.93,19.3,24.19,40.6,56.98,24.01,2022,9.813,medium
Pêche,Fruit,41.6,33.8833,10.0833,Gabès,5.0,169.5,82.4,387.3,10.4,3.6,32.0,24.19,40.6,56.98,24.01,2022,11.801,medium
Pêche,Fruit,19.5,33.8833,10.0833,Gabès,5.66,46.4,54.0,105.4,54.2,6.06,35.3,24.19,40.6,56.98,24.01,2022,12.65,medium
Pêche,Fruit,34.84,33.8833,10.0833,Gabès,6.03,147.9,57.2,107.7,47.4,3.79,34.2,24.19,40.6,56.98,24.01,2022,12.635,medium
Pêche,Fruit,21.78,33.8833,10.0833,Gabès,7.31,49.1,81.3,127.7,40.2,7.55,27.1,24.19,40.6,56.98,24.01,2022,12.315,high
Pêche,Fruit,17.52,33.8833,10.0833,Gabès,5.96,233.1,39.9,238.0,44.1,4.46,24.3,24.19,40.6,56.98,24.01,2022,13.164,high
Pêche,Fruit,43.83,33.8833,10.0833,Gabès,6.61,174.4,16.1,323.5,40.8,5.43,33.2,24.19,40.6,56.98,24.01,2022,14.203,high
Pêche,Fruit,31.89,33.8833,10.0833,Gabès,5.54,175.3,19.2,57.0,15.7,2.9,10.9,24.19,40.6,56.98,24.01,2022,10.937,medium
Pêche,Fruit,36.33,33.8833,10.0833,Gabès,4.68,77.7,46.7,183.9,17.9,7.96,18.5,24.19,40.6,56.98,24.01,2022,11.265,medium
Pêche,Fruit,12.51,33.8833,10.0833,Gabès,6.05,228.2,40.8,53.0,41.0,4.44,13.6,24.19,40.6,56.98,24.01,2022,14.523,medium
Pêche,Fruit,7.2,33.8833,10.0833,Gabès,7.25,38.2,62.7,51.1,25.9,4.25,37.3,24.19,40.6,56.98,24.01,2022,11.481,medium
Pêche,Fruit,5.52,33.8833,10.0833,Gabès,6.0,167.2,99.8,395.4,31.2,4.28,37.1,24.19,40.6,56.98,24.01,2022,12.01,medium
Pêche,Fruit,14.05,33.8833,10.0833,Gabès,5.68,248.7,76.0,186.1,59.7,4.17,36.2,24.19,40.6,56.98,24.01,2022,11.976,medium
Pêche,Fruit,46.84,33.8833,10.0833,Gabès,6.65,94.1,23.2,398.1,64.0,5.26,36.7,24.19,40.6,56.98,24.01,2022,12.141,high
Pêche,Fruit,43.89,33.8833,10.0833,Gabès,8.03,154.9,21.4,178.4,36.8,7.52,29.8,24.19,40.6,56.98,24.01,2022,11.647,medium
Pêche,Fruit,37.74,33.8833,10.0833,Gabès,7.37,73.0,46.7,332.1,46.7,6.69,17.6,24.19,40.6,56.98,24.01,2022,12.764,medium
Pêche,Fruit,26.03,33.8833,10.0833,Gabès,6.23,152.4,22.2,176.4,50.0,4.69,26.5,24.19,40.6,56.98,24.01,2022,11.69,medium
Pêche,Fruit,9.39,33.8833,10.0833,Gabès,6.72,51.0,37.3,130.8,23.4,5.29,21.5,24.19,40.6,56.98,24.01,2022,11.487,high
Pêche,Fruit,36.76,33.8833,10.0833,Gabès,4.73,53.5,34.8,127.0,62.4,7.9,34.5,24.19,40.6,56.98,24.01,2022,11.099,medium
Pêche,Fruit,30.97,33.8833,10.0833,Gabès,8.29,162.3,23.9,107.4,45.0,3.0,37.3,24.19,40.6,56.98,24.01,2022,9.493,medium
Pêche,Fruit,10.69,33.8833,10.0833,Gabès,7.32,114.2,97.9,284.6,49.6,7.4,39.9,24.01,55.4,55.82,24.14,2023,13.004,high
Pêche,Fruit,15.41,33.8833,10.0833,Gabès,6.33,52.0,66.1,214.0,47.7,5.58,28.6,24.01,55.4,55.82,24.14,2023,13.247,high
Pêche,Fruit,40.28,33.8833,10.0833,Gabès,6.46,247.2,35.5,234.8,50.9,1.44,20.6,24.01,55.4,55.82,24.14,2023,12.471,medium
Pêche,Fruit,15.71,33.8833,10.0833,Gabès,7.02,177.7,75.5,353.1,33.6,5.8,32.0,24.01,55.4,55.82,24.14,2023,14.606,high
Pêche,Fruit,22.26,33.8833,10.0833,Gabès,7.37,124.9,87.7,291.6,49.5,2.16,22.2,24.01,55.4,55.82,24.14,2023,13.04,high
Pêche,Fruit,15.35,33.8833,10.0833,Gabès,4.84,97.7,52.6,307.9,54.6,4.18,13.5,24.01,55.4,55.82,24.14,2023,12.515,medium
Pêche,Fruit,37.58,33.8833,10.0833,Gabès,5.22,132.3,70.4,387.7,70.0,7.65,31.5,24.01,55.4,55.82,24.14,2023,12.559,medium
